

=== RX BOOT - BER TEST MODE ===
MOD=OOK (20 kHz carrier, adaptive threshold)
BPS_MODE=40 (HALF_SAMPLES=1000, 5000 samples/bit @ 200000 Hz)
Expect: 64-bit preamble + Barker13 (1F35h, gated by 8 preamble bits = 0x55) + 511-bit PRBS-9
Noise floor band: 5000 Hz; lock threshold: BER<0.10
Auto-stop: test will halt 25 min after the first sync.
RX: edge-tracking sync, center-3 voting
Starting decoder...

CSV,210008,42000,1,0,1,511,253,4.951076e-01,0.000000e+00,390746.9,6111542.0,334641.3,12.62,11.94
CSV,215008,43000,1,0,1,511,253,4.951076e-01,0.000000e+00,417722.7,5755713.0,349650.9,12.16,11.39
CSV,220008,44000,1,0,1,511,253,4.951076e-01,0.000000e+00,369514.5,6184587.0,324124.3,12.81,12.24
CSV,225008,45000,1,0,1,511,253,4.951076e-01,0.000000e+00,442499.7,5756214.5,370647.0,11.91,11.14
CSV,230008,46000,1,0,1,511,253,4.951076e-01,0.000000e+00,428727.6,5792237.5,354014.6,12.14,11.31
CSV,235008,47000,1,0,1,511,253,4.951076e-01,0.000000e+00,442729.4,6499779.5,347434.8,12.72,11.67
BER: SYNC #2 (gated)
CSV,240008,48000,2,0,1,629,299,4.753577e-01,0.000000e+00,409034.9,5644180.0,349323.6,12.08,11.40
CSV,245008,49000,2,0,1,821,388,4.725944e-01,0.000000e+00,407275.7,5672868.5,333747.8,12.30,11.44
CSV,250008,50000,2,0,1,1005,473,4.706468e-01,0.000000e+00,430820.5,6888054.5,332853.5,13.16,12.04
BER: END_SEQ #2 [SLIP] seq_err=230 BER_seq=4.5010e-01 | lock=0 slip=2 BER_cond=0.0000e+00 BER_cum=4.7260e-01
CSV,255008,51000,2,0,2,1022,483,4.726027e-01,0.000000e+00,382897.1,5800759.5,323152.3,12.54,11.80
CSV,260008,52000,2,0,2,1022,483,4.726027e-01,0.000000e+00,402917.2,6226397.5,341317.7,12.61,11.89
CSV,265008,53000,2,0,2,1022,483,4.726027e-01,0.000000e+00,403569.4,5774183.5,333709.3,12.38,11.56
CSV,270008,54000,2,0,2,1022,483,4.726027e-01,0.000000e+00,398710.6,5635247.5,341624.9,12.17,11.50
CSV,275008,55000,2,0,2,1022,483,4.726027e-01,0.000000e+00,415624.6,6639055.5,342147.2,12.88,12.03
CSV,280008,56000,2,0,2,1022,483,4.726027e-01,0.000000e+00,405372.5,6131129.5,342131.2,12.53,11.80
CSV,285008,57000,2,0,2,1022,483,4.726027e-01,0.000000e+00,388284.6,5727105.0,349924.2,12.14,11.69
CSV,290008,58000,2,0,2,1022,483,4.726027e-01,0.000000e+00,432916.6,6904051.0,338786.6,13.09,12.03
CSV,295008,59000,2,0,2,1022,483,4.726027e-01,0.000000e+00,415744.7,6127863.0,338372.5,12.58,11.68
CSV,300008,60000,2,0,2,1022,483,4.726027e-01,0.000000e+00,416249.8,5926599.5,335641.1,12.47,11.53
CSV,305008,61000,2,0,2,1022,483,4.726027e-01,0.000000e+00,413165.3,6237227.0,335614.2,12.69,11.79
CSV,310008,62000,2,0,2,1022,483,4.726027e-01,0.000000e+00,422019.9,6636427.5,338164.8,12.93,11.97
CSV,315008,63000,2,0,2,1022,483,4.726027e-01,0.000000e+00,422611.0,6179766.0,310615.7,12.99,11.65
CSV,320008,64000,2,0,2,1022,483,4.726027e-01,0.000000e+00,385420.9,6342902.5,339549.4,12.71,12.16
CSV,325008,65000,2,0,2,1022,483,4.726027e-01,0.000000e+00,395676.5,6084382.5,352552.1,12.37,11.87
CSV,330008,66000,2,0,2,1022,483,4.726027e-01,0.000000e+00,390723.3,5199241.5,328498.2,11.99,11.24
CSV,335008,67000,2,0,2,1022,483,4.726027e-01,0.000000e+00,426745.0,6177314.0,361308.0,12.33,11.61
CSV,340008,68000,2,0,2,1022,483,4.726027e-01,0.000000e+00,398409.8,6592589.5,360512.4,12.62,12.19
CSV,345008,69000,2,0,2,1022,483,4.726027e-01,0.000000e+00,391014.0,5713659.0,344151.8,12.20,11.65
CSV,350008,70000,2,0,2,1022,483,4.726027e-01,0.000000e+00,405678.3,6157340.0,379035.3,12.11,11.81
CSV,355008,71000,2,0,2,1022,483,4.726027e-01,0.000000e+00,404461.8,6382086.5,366271.4,12.41,11.98
CSV,360008,72000,2,0,2,1022,483,4.726027e-01,0.000000e+00,410711.5,5390441.0,350325.8,11.87,11.18
CSV,365008,73000,2,0,2,1022,483,4.726027e-01,0.000000e+00,417962.0,6043260.0,364485.8,12.20,11.60
CSV,370008,74000,2,0,2,1022,483,4.726027e-01,0.000000e+00,418917.8,7169880.0,364931.8,12.93,12.33
CSV,375008,75000,2,0,2,1022,483,4.726027e-01,0.000000e+00,404803.4,6400974.0,365780.6,12.43,11.99
CSV,380008,76000,2,0,2,1022,483,4.726027e-01,0.000000e+00,428760.8,6431649.5,372691.2,12.37,11.76
BER: SYNC #3 (gated)
CSV,385008,77000,3,0,2,1060,497,4.688679e-01,0.000000e+00,395759.3,6491140.5,370628.9,12.43,12.15
CSV,390008,78000,3,0,2,1253,608,4.852354e-01,0.000000e+00,447434.3,6333320.5,351305.3,12.56,11.51
